Method,cookie,lenght,content,classification,url_params,url
POST,6E9600F233A2FBDA5990D9725117477B,239,modo=registro&login=jaki&password=ara%F1erO&nombre=Estanislao&apellidos=Clara&email=mullen%40menorca.com.bf&dni=30591115B&direccion=Padre+Lojendio+53+11%3FC&ciudad=Duesaig%FCes&cp=40171&provincia=C%E1ceres&ntc=7693499164739124&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,123BD1E9CBC5C300DC36F6041342F816,0,,0,,/tienda1/miembros/fotos.jsp
GET,2354832F1B6C0C128A192EF721B2D113,0,,0,,/tienda1/miembros/salir.jsp
GET,42CAA521561E140891C9421DFD5DE8F2,0,,0,,/tienda1/imagenes/2.gif
GET,6D4DD3E3ED47DCFCEF2584CA90368C90,0,,0,,/tienda1/imagenes/3.gif
GET,0CB8B12F8CA34F905BF11658B7850222,0,,0,,/tienda1/imagenes/nuestratierra.jpg
POST,2AC6748E624ADC5BA3CE9476E40C1EE4,74,id=2&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=83&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
POST,D2AAB1F1500D085362561752F363969C,67,modo=entrar&login=milly7&pwd=4IP7237o8h2dIrA&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,0C406B4F7C52A3E4C83B89CCFCE35542,0,,0,,/tienda1/publico/carrito.jsp
GET,1D864A453FA6AFF44CEF1B034F8C7C9F,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,4169C4DDA16459CCE964ED13045912D6,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,F73379CCFB764310A40E104D64B3B750,0,,0,,/tienda1/publico/miembros.jsp
GET,27022572C49CBD3B59A52778461ACE7A,0,,0,modo=insertar&precio=5696&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=5696&B1=Confirmar
POST,2E0BEB137757EEBCBA7D396F551329B5,38,modo=insertar&precio=5696&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,8B7723FDCBD243C038C6779259D2CD14,0,,0,,/tienda1/publico/productos.jsp
GET,F179C60454AFC4EB401BD1375601EC87,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,903E7761488AEAB868B3E45D9024B48B,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,5B89601534BE192B5AD94C7E50A6C341,0,,0,,/tienda1/global/creditos.jsp
GET,CACBF01265C7F268C01F46FE3CEC554F,0,,0,,/tienda1/global/menum.jsp
GET,FA027AEBFB4C5FB9F50E2CD4FEA8F814,0,,0,,/tienda1/global/titulo.jsp
GET,A65492D7D0F0A512E7BF6176D07C1D20,0,,0,,/tienda1/global/estilos.css
GET,B79DE029E0BF12EEF4D8D91A81B10FC2,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,1F1BFCF8CDC29E094A1D812EAEF7621B,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,F26FA5E6FB032124C9D99D39CB0547B9,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,DEFF17CF844881DF60BB15D0689C44A9,0,,0,,/tienda1/miembros/fotos.jsp
GET,02C1A78513743D8463A452AEDB501B3C,0,,0,,/tienda1/miembros/salir.jsp
GET,B1B71FA1394F0871790A23B786291667,0,,0,,/tienda1/imagenes/1.gif
GET,5EAFA48F49793E62C9D1DC967A0EAF9E,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,984282735BC43B04AE8B546997BBAD14,0,,0,id=2&nombre=Queso+Manchego&precio=100&cantidad=39&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=2&nombre=Queso+Manchego&precio=100&cantidad=39&B1=A%F1adir+al+carrito
POST,E09838D711768F8455C369F04026CF67,72,id=2&nombre=Queso+Manchego&precio=100&cantidad=39&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,880E9962040FBDED66C9EDBF41E91CA8,0,,0,modo=entrar&login=neusy&pwd=poST3rIor1e.nTE&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=neusy&pwd=poST3rIor1e.nTE&remember=off&B1=Entrar
POST,74B236746BB9FBEFFECFB8C17DB4D181,66,modo=entrar&login=neusy&pwd=poST3rIor1e.nTE&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,D691D0CB6C710D443D5C81BC50F5BB88,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,5DFB1261C0AEC8D645C536E4968368B8,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,C95FE5834C3F8A181881EF8F6C78A739,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,D2737E4753846C252EEDD09DD21DE897,0,,0,,/tienda1/publico/miembros.jsp
POST,D5166CB28CE5A8E003FC1D13A92E891D,38,modo=insertar&precio=7427&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,F4F0B6CD6A470ADC1F1F02FD4C0BADBE,0,,0,,/tienda1/publico/productos.jsp
POST,57E693BAB22F42F228D2D71ADC513A83,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,4436FED175A0742914A55C299A50D111,0,,0,,/tienda1/global/creditos.jsp
GET,29A0BD69378886F4B35A0161C81E1FA6,0,,0,,/tienda1/global/menum.jsp
GET,2DBE6AE1135648ACD33D7E68686FACDF,0,,0,,/tienda1/global/titulo.jsp
GET,DC38755E57B30518A8A28710B6F8D736,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,F4E1F12CCD5EBFF0850CBA123C1F06E2,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,201E21421753FBBECAE63F854BF55333,0,,0,,/tienda1/miembros/index.jsp
GET,C6DD41028214F106ABC6A43DF5D48977,0,,0,,/tienda1/miembros/salir.jsp
GET,A97175B3CC8247697C83751AED7F4503,0,,0,,/tienda1/imagenes/1.gif
GET,DF1E71A3836A179819D2F405F2192192,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,FB463121FF2FAB2261E5FB5D528BD18F,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,0B846688DAFE4BE4EF7901EE9DEBCDA8,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,89636FADEFCB6D770A9A9CDC8F33EFBD,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,7EE932E483F61106DE5EAEB03875F4CF,0,,0,,/tienda1/publico/carrito.jsp
GET,B21BA0C9E0534443FA651F9B9D99BA75,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,5FCEE65E4F834BB6CD76B1580A0903B3,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,72611FAAC94A489A7281F16B37265CA3,0,,0,,/tienda1/publico/miembros.jsp
POST,927B0D01C63DB7CDBA79221F5D96D0AE,38,modo=insertar&precio=9173&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,E7692D9427DED48788347AAB7DA1EA31,0,,0,,/tienda1/publico/productos.jsp
GET,A51ACD3883398E7D5B4CEEA78FC95633,0,,0,modo=registro&login=brinn&password=huyente&nombre=Nao&apellidos=Guinaldo+Guals&email=wailing%40mariposasentudia.je&dni=52218392C&direccion=Travesia+Palacio+61%2C+1%3FD&ciudad=Vencill%F3n&cp=31439&provincia=Teruel&ntc=9129793967568864&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=brinn&password=huyente&nombre=Nao&apellidos=Guinaldo+Guals&email=wailing%40mariposasentudia.je&dni=52218392C&direccion=Travesia+Palacio+61%2C+1%3FD&ciudad=Vencill%F3n&cp=31439&provincia=Teruel&ntc=9129793967568864&B1=Registrar
POST,7338F94B63B06AC4EA5FE3C35A22821E,246,modo=registro&login=brinn&password=huyente&nombre=Nao&apellidos=Guinaldo+Guals&email=wailing%40mariposasentudia.je&dni=52218392C&direccion=Travesia+Palacio+61%2C+1%3FD&ciudad=Vencill%F3n&cp=31439&provincia=Teruel&ntc=9129793967568864&B1=Registrar,0,,/tienda1/publico/registro.jsp
POST,5D20F0CA21A11382022F8D724005ACA0,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,6B64D23DCADD6FD1186FDAD976DF8899,0,,0,,/tienda1/global/creditos.jsp
GET,02EBECFF8678764A9F636D66F4581A3E,0,,0,,/tienda1/global/menum.jsp
GET,18AE78D9585660AECBC89B967F31F3EF,0,,0,,/tienda1/global/titulo.jsp
GET,F2EA236A50F4AD9EE346E8DD8F5CE78C,0,,0,,/tienda1/global/estilos.css
GET,D4421C56DEFB5E97712C39EC2E3A3AC8,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,0035BCE225C09FAE8CF386CF71A67815,0,,0,,/tienda1/miembros/index.jsp
GET,85CFAD63257F87EE1941641B493382B1,0,,0,modo=registro&login=faraday&password=8Ef6NDo&nombre=Xixia&apellidos=Paula+Pladellorens&email=euzaine%40schnapps.com.gs&dni=85744372G&direccion=Santa+Barbara+28+&ciudad=Cenicientos&cp=22232&provincia=Lugo&ntc=7057231009442608&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=faraday&password=8Ef6NDo&nombre=Xixia&apellidos=Paula+Pladellorens&email=euzaine%40schnapps.com.gs&dni=85744372G&direccion=Santa+Barbara+28+&ciudad=Cenicientos&cp=22232&provincia=Lugo&ntc=7057231009442608&B1=Registrar
GET,C0BEF2147C46640B88F9B7B8CEA8B4E3,0,,0,,/tienda1/miembros/fotos.jsp
GET,5E1BDBF23144514CC6A0509A2D11C849,0,,0,,/tienda1/miembros/salir.jsp
GET,4D7F4A330093DD82A2E116DCD67AED49,0,,0,,/tienda1/imagenes/1.gif
GET,20385281F03ED32AD7B62986CEE30E6B,0,,0,,/tienda1/imagenes/2.gif
GET,4DB67C62B757687E529F6A2F354710E8,0,,0,,/tienda1/imagenes/3.gif
GET,200C54EDD9D77998FE8830D2AC615BE1,0,,0,,/tienda1/imagenes/logo.gif
GET,2FC86934115F8D53CD45FC4FC7F610BA,0,,0,,/tienda1/index.jsp
GET,6B63FE619D698F3DFCF82D576993F71A,0,,0,id=2&nombre=Queso+Manchego&precio=85&cantidad=79&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=2&nombre=Queso+Manchego&precio=85&cantidad=79&B1=A%F1adir+al+carrito
POST,6F7E72335CA700B14564B8E0D401856A,71,id=2&nombre=Queso+Manchego&precio=85&cantidad=79&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
POST,86D00F0539354A53AFAEC543E2A1AD70,60,modo=entrar&login=lapchak9&pwd=vimbre&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,0C39198859EC6579AAFF3FC767CB6D08,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
GET,71656EAE2C1036907A9D1CBBCF5B3FA5,0,,0,,/tienda1/publico/carrito.jsp
GET,A58A9810F90149CDCF1CC464D097A383,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,174FD456CD81518F064CCDFA0791308E,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,02B462DA80DE8A8ABAA7E37945970D0C,0,,0,modo=insertar&precio=318&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=318&B1=Confirmar
POST,9A34787DB4D3687057738F203A0C12D3,37,modo=insertar&precio=318&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,98000ADE94232E6C16267F1CFD1EE381,0,,0,,/tienda1/publico/productos.jsp
GET,CF0F9BAA015B814523CF86F0A4DD83B7,0,,0,modo=registro&login=bienia&password=canto&nombre=Gianina&apellidos=Burg%E8s+Campa%F1%E0&email=mamakos%40palodegolf.com.rw&dni=84443986S&direccion=Manuel+De+Falla+119%2C+&ciudad=Castillejo+de+Mesle%F3n&cp=33987&provincia=Zaragoza&ntc=9171998825449770&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=bienia&password=canto&nombre=Gianina&apellidos=Burg%E8s+Campa%F1%E0&email=mamakos%40palodegolf.com.rw&dni=84443986S&direccion=Manuel+De+Falla+119%2C+&ciudad=Castillejo+de+Mesle%F3n&cp=33987&provincia=Zaragoza&ntc=9171998825449770&B1=Registrar
POST,61933319B05841BD643D4B30E00B3B08,262,modo=registro&login=bienia&password=canto&nombre=Gianina&apellidos=Burg%E8s+Campa%F1%E0&email=mamakos%40palodegolf.com.rw&dni=84443986S&direccion=Manuel+De+Falla+119%2C+&ciudad=Castillejo+de+Mesle%F3n&cp=33987&provincia=Zaragoza&ntc=9171998825449770&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,1182F7CAD8DD003273B1854F37D7C41E,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,8215A05BED0B344AD3D516486FF45157,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,63D7E5B41586877CD5122BF3CE8CAF38,0,,0,modo=registro&login=maurie&password=0StroP5je0&nombre=Vlentina&apellidos=Fisas&email=marlaud_losee5%40redesmilitantes.tf&dni=54430634F&direccion=Viseu+81+8%3FC&ciudad=Corbera+d%27Ebre&cp=48210&provincia=Murcia&ntc=4713791605534130&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=maurie&password=0StroP5je0&nombre=Vlentina&apellidos=Fisas&email=marlaud_losee5%40redesmilitantes.tf&dni=54430634F&direccion=Viseu+81+8%3FC&ciudad=Corbera+d%27Ebre&cp=48210&provincia=Murcia&ntc=4713791605534130&B1=Registrar
GET,5BDA6954B1EFD122B015E2DC7D136552,0,,0,,/tienda1/miembros/fotos.jsp
GET,8D7D6E838F3AF8F2120F9D556F585723,0,,0,,/tienda1/miembros/salir.jsp
GET,723F294037A5B1C0CE53B95048C58B20,0,,0,,/tienda1/imagenes/1.gif
GET,2B80FFE54645F3EE21D3CC40C01E8693,0,,0,,/tienda1/imagenes/2.gif
GET,0E2666FFA7C4A1790F31AA0380956E7F,0,,0,,/tienda1/imagenes/3.gif
GET,060773DB2D1C3126A56BFC9653E75C63,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,BFEA77A436614E1D7181BEA778FC2E8D,0,,0,,/tienda1/imagenes/logo.gif
GET,294B4D43E3A3E7653B35087D8869FE66,0,,0,,/tienda1/index.jsp
POST,716C15D0857FE0487179D29230710A8C,71,id=1&nombre=Queso+Manchego&precio=85&cantidad=22&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,930E8BB562695D6A3F9D4206640459E7,0,,0,modo=entrar&login=conroy7&pwd=nordes%21tal&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=conroy7&pwd=nordes%21tal&remember=off&B1=Entrar
POST,323E325094B927926E3386AA724876BB,65,modo=entrar&login=conroy7&pwd=nordes%21tal&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,0583E90AF4A326DCA69C57B44ED0C642,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,C87E1E533BFEBB8A0193557592317F14,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,ED5D49652AF6D5EF13E78711DDE1FBB6,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,132CFF03CBEDC0E92587012FA5F52E1B,0,,0,,/tienda1/publico/miembros.jsp
GET,E02D606EE9CD40C87684D2F998952476,0,,0,modo=insertar&precio=2095&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=2095&B1=Pasar+por+caja
POST,9EBD86468B1D0E91BC84049421226488,43,modo=insertar&precio=2095&B1=Pasar+por+caja,0,,/tienda1/publico/pagar.jsp
GET,92707590559078009A01A330F7E4DD81,0,,0,,/tienda1/publico/productos.jsp
POST,98975A992628A2C94D37C85F3D8EBBFA,259,modo=registro&login=clooney&password=0er_rug%EDneo&nombre=Iair&apellidos=Ruano+Barril&email=loktev%40theroxyblue.aero&dni=29655758H&direccion=Plza.+Taboada+Chivite+32+5%3FB&ciudad=Aguilar+de+Cod%E9s&cp=47529&provincia=Segovia&ntc=1937545396216025&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,B379B33268246E0BFA32A80C4011A088,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,695B41E819861505F05C754C0CD27BC2,0,,0,,/tienda1/global/creditos.jsp
GET,6E5C33E66D9039CD4A9B11A83A9BCB5C,0,,0,,/tienda1/global/estilos.css
GET,59BF815D5264824F5204EFC756AFB389,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,95D3668CE3D8BA7656F2A33D33730977,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,2266062590A8716C4431A9B3281D28A8,0,,0,modo=registro&login=jarel&password=des9o89451rac2%F38&nombre=Eneas&apellidos=R%EDos+Rius&email=barres%40engibraltar.bm&dni=62257757T&direccion=C%2F+Espigo%2C+0+10H&ciudad=Retamal+de+Llerena&cp=37788&provincia=Zamora&ntc=4141615236089952&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=jarel&password=des9o89451rac2%F38&nombre=Eneas&apellidos=R%EDos+Rius&email=barres%40engibraltar.bm&dni=62257757T&direccion=C%2F+Espigo%2C+0+10H&ciudad=Retamal+de+Llerena&cp=37788&provincia=Zamora&ntc=4141615236089952&B1=Registrar
GET,0C1B662F08E064F5E05CDEFBA47ADD63,0,,0,,/tienda1/miembros/salir.jsp
GET,A304C11EF5929B5C71885E8448BE4162,0,,0,,/tienda1/imagenes/1.gif
GET,A29FF35C94A93BF5F32D0B44A00DCFFA,0,,0,,/tienda1/imagenes/2.gif
GET,5CFD3B4FE16F6DE997D20FB4F83D72FB,0,,0,,/tienda1/imagenes/3.gif
GET,718B523C22D3E227765726E7DA6CF79D,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,16B1C75FD5BA475262FC6C67AED35409,0,,0,,/tienda1/imagenes/logo.gif
GET,CDBD29651976230C0AEC540F2621CAC4,0,,0,,/tienda1/imagenes/nuestratierra.jpg
POST,438A52608924E506021C02AD1E344BFB,74,id=3&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=35&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,35BD29E23FAE8C72B320109BF1AF3190,0,,0,modo=entrar&login=marshaus&pwd=rEgIr&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=marshaus&pwd=rEgIr&remember=on&B1=Entrar
POST,90FB833535485095BF6ED66A53CA9A39,58,modo=entrar&login=marshaus&pwd=rEgIr&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
POST,C44A27615F37CAB9AE770E7823F660F9,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,DC2B9F3ED08F1B891645087CFC941A2F,0,,0,,/tienda1/publico/carrito.jsp
GET,A6D94C6476B56735E7C0FC0770DD47EE,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,5B23D06382F16D799D8CB7B325F57018,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,CA450BAA9A0CC1AD087695C02F70A47F,0,,0,,/tienda1/publico/miembros.jsp
GET,006BE2B0542368BCE74082F15A41D1FA,0,,0,modo=registro&login=guerette&password=2ilat9r7a&nombre=Rosa&apellidos=Sorts+Bransuel&email=sayle%40miemail.com.ic&dni=27404814S&direccion=Calle+Lirios%2C+51%2C+3%3FA&ciudad=Chelva&cp=39426&provincia=Lugo&ntc=9131603493426395&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=guerette&password=2ilat9r7a&nombre=Rosa&apellidos=Sorts+Bransuel&email=sayle%40miemail.com.ic&dni=27404814S&direccion=Calle+Lirios%2C+51%2C+3%3FA&ciudad=Chelva&cp=39426&provincia=Lugo&ntc=9131603493426395&B1=Registrar
POST,701AA35F0154D983B8D7D8BD588DFE2F,237,modo=registro&login=guerette&password=2ilat9r7a&nombre=Rosa&apellidos=Sorts+Bransuel&email=sayle%40miemail.com.ic&dni=27404814S&direccion=Calle+Lirios%2C+51%2C+3%3FA&ciudad=Chelva&cp=39426&provincia=Lugo&ntc=9131603493426395&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,37F9DD5CF7197016760484011098D6C5,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,A36F3C1A942F9982835C089619711A4C,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,6B069D54D0E8DE676D895D90F0906A24,0,,0,,/tienda1/global/creditos.jsp
GET,62B157E38C4D76BF957614868B10F0F9,0,,0,,/tienda1/global/menum.jsp
GET,81CE6F79942FFD8FBB65073533B55723,0,,0,,/tienda1/global/titulo.jsp
GET,BA93893F2972C8EF14BD92EED06F5608,0,,0,,/tienda1/global/estilos.css
GET,02F9EDA92B84F2A78C3C33B9C2862F67,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,DB5E997CA4797715579BE3CA610A45E1,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,A330952BC28EAB739CC7E362F809FF90,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,9BDAEB9F053AE742F62527419CB848AC,0,,0,,/tienda1/miembros/index.jsp
GET,96034ED87893D57800F0E3660C9E2592,0,,0,modo=registro&login=tranfagl&password=legitimaci%F3n&nombre=Jeft%E9&apellidos=Larreynaga+Arce&email=colliti.shale%40ropadegolf.com.dd&dni=68318279E&direccion=Plza.+Padre+Juan+De+Mariana+152+&ciudad=Garaioa&cp=16269&provincia=Tarragona&ntc=1943374801106050&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=tranfagl&password=legitimaci%F3n&nombre=Jeft%E9&apellidos=Larreynaga+Arce&email=colliti.shale%40ropadegolf.com.dd&dni=68318279E&direccion=Plza.+Padre+Juan+De+Mariana+152+&ciudad=Garaioa&cp=16269&provincia=Tarragona&ntc=1943374801106050&B1=Registrar
GET,AED297517B419B215A6B0E62AFB082AE,0,,0,,/tienda1/miembros/fotos.jsp
GET,D369F21E9A1417418FBB917F2F4CCA37,0,,0,,/tienda1/miembros/salir.jsp
GET,7022ADC2B02C11B114239E8DB19E6310,0,,0,,/tienda1/imagenes/1.gif
GET,6453998B8A8CF66BBF33D8708E9D22E8,0,,0,,/tienda1/imagenes/2.gif
GET,0C76238D580FAFF85D1AB7B0BC70581C,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,A74AB2ED6A1E56B4A8155C4A9347781B,0,,0,,/tienda1/index.jsp
GET,5FD7A185491681F3CFC80FC0A3DB80FA,0,,0,id=2&nombre=Vino+Rioja&precio=39&cantidad=45&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=2&nombre=Vino+Rioja&precio=39&cantidad=45&B1=A%F1adir+al+carrito
POST,0CA63588A2E32F7BC77ED25C2E4F9D33,67,id=2&nombre=Vino+Rioja&precio=39&cantidad=45&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,C08FCB8BFA024D1D6EE75F518060798D,0,,0,modo=entrar&login=royce&pwd=matacandelas&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=royce&pwd=matacandelas&remember=off&B1=Entrar
POST,B63DBF1F0B60BD47CF0ACB1CD79D572D,63,modo=entrar&login=royce&pwd=matacandelas&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,665BF9C975E7B2752A427588DF8BBF3B,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
GET,6BA03DA8AED6FE5561E9E500E08D6A61,0,,0,,/tienda1/publico/carrito.jsp
GET,AA124E979A496EA883C210FC8E187E8E,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,A13EA63878AB909E23B36C22E7B4F9CC,0,,0,,/tienda1/publico/miembros.jsp
GET,B4A8AE834346205B315F2624E0B70B0D,0,,0,modo=insertar&precio=7173&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=7173&B1=Confirmar
POST,99E76ADA4195C7370D799AC585EA41CD,38,modo=insertar&precio=7173&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,857CF73BA52CB5D0D7A6C1CF7B0A96F1,0,,0,,/tienda1/publico/productos.jsp
GET,B61A4BFD53C38F5F9D0BA0C32273E7E4,0,,0,modo=registro&login=dziawa&password=chaScaR&nombre=Tromen&apellidos=Pecell%EDn&email=cary-whitten%40magritte.pe&dni=42836631M&direccion=Calle+Colon+De+Larreategui+48%2C+&ciudad=Llub%ED&cp=36683&provincia=Salamanca&ntc=5690251194310555&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=dziawa&password=chaScaR&nombre=Tromen&apellidos=Pecell%EDn&email=cary-whitten%40magritte.pe&dni=42836631M&direccion=Calle+Colon+De+Larreategui+48%2C+&ciudad=Llub%ED&cp=36683&provincia=Salamanca&ntc=5690251194310555&B1=Registrar
GET,A9303C6C09E9FF6F3B0A37C314D7B849,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,5AB0A76F58536DFFAB748AF5D70577A1,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,990142BAFCD54369F4931192CBF6FBD4,0,,0,,/tienda1/global/titulo.jsp
GET,8B50101D7B6747625389E3371547F1A4,0,,0,,/tienda1/global/estilos.css
GET,51365B4B5058540C8654DFE908A14E6E,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,0318C00AA1F4BF3C94098C18B2FE640B,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,FF3978337E0539B105D35F439D8EEF06,0,,0,modo=registro&login=wenzel&password=borrica&nombre=Mar%EDa+de+Aranz%FA&apellidos=Moretti+Alegre&email=terry%40mtos.ar&dni=56546514W&direccion=Rua+Bamio%2C+190+11%3FH&ciudad=Pelarrodr%EDguez&cp=43550&provincia=Lleida&ntc=0947549871262969&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=wenzel&password=borrica&nombre=Mar%EDa+de+Aranz%FA&apellidos=Moretti+Alegre&email=terry%40mtos.ar&dni=56546514W&direccion=Rua+Bamio%2C+190+11%3FH&ciudad=Pelarrodr%EDguez&cp=43550&provincia=Lleida&ntc=0947549871262969&B1=Registrar
GET,B69485D49E557F9BB56A1B7F0C4B5FA2,0,,0,,/tienda1/miembros/salir.jsp
GET,DA17A610FCAFDA117B35937C1E8EBE2B,0,,0,,/tienda1/imagenes/2.gif
GET,2D0CCB7F8EC3ACC5BEFAED439F0A4CE9,0,,0,,/tienda1/imagenes/logo.gif
GET,A4F6E59FCD68877D93A396FEE282169A,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,43B5CD8EADC9FC9A7221E93360C9BB11,0,,0,,/tienda1/index.jsp
GET,B11793DADB615E5129F1F38B1DE73286,0,,0,id=3&nombre=Queso+Manchego&precio=39&cantidad=19&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=39&cantidad=19&B1=A%F1adir+al+carrito
